id,hip,hd,hr,gl,bf,proper,dist,mag,absmag,spect,ci,x,y,z,bayer,flam,con,comp,comp_primary,base,lum,var
176,5778,7374,364,,87    Psc,,139.47,5.97,0.248,B8III,-0.082,127.030055,42.582048,38.755325,,87,Psc,1,5766,,69.31065451,
177,5799,7439,366,Gl 54.2A,37    Cet,,23.3863,5.14,3.295,F5V,0.448,21.953382,7.3882,-3.223573,,37,Cet,1,5786,Gl  54.2,4.187935651,
178,5824,7446,367,,88    Psc,,159.2357,6.04,0.03,G6III:,1.081,149.727568,50.611934,19.392524,,88,Psc,1,5811,,84.72274141,
179,5833,7476,368,,38    Cet,,42.9185,5.7,2.537,F5V,0.428,40.646021,13.761781,-0.729408,,38,Cet,1,5820,,8.417827077,
180,5862,7570,370,Gl 55,Nu  Phe,,15.1149,4.97,4.073,F8V,0.571,10.023612,3.411601,-10.786636,Nu,,Phe,1,5849,,2.045502431,
181,5896,7788,377,Gl 55.3A,Kap Tuc,,20.9556,4.25,2.643,F6IV,0.48,7.143194,2.45156,-19.547464,Kap,,Tuc,1,5884,Gl  55.3,7.634841052,
182,5951,7672,373,,39    Cet,,80.5802,5.42,0.889,G5III-IVe,0.888,76.04794,26.410089,-3.515369,,39,Cet,1,5939,,38.40608157,AY
183,6061,7804,378,,89    Psc,,75.3012,5.13,0.746,A3V,0.071,70.862829,25.024015,4.747178,,89,Psc,1,6048,,43.8126982,
184,6193,7964,383,,90Ups Psc,,94.4287,4.74,-0.136,A3V,0.032,78.942697,28.524892,43.257068,Ups,90,Psc,1,6179,,98.71883011,
185,6226,8036,385,,42    Cet,,100.7049,5.87,0.855,A7V...,0.635,94.657317,34.361228,-0.894675,,42,Cet,1,6212,,39.62780343,
186,6242,7927,382,,34Phi Cas,,100000,4.95,-15.05,F0Ia,0.683,49467.137,18024.59619,85018.32888,Phi,34,Cas,1,6228,,91201083.94,
187,6312,8003,384,,35    Cas,,78.125,6.33,1.866,A2Vnn,0.113,31.367634,11.585782,70.606911,,35,Cas,1,6298,,15.61708593,
188,6315,8126,389,,91    Psc,,107.4114,5.23,0.075,K5III,1.396,88.342118,32.644952,51.644139,,91,Psc,1,6301,,81.28305162,
189,6411,8207,390,,46Xi  And,Adhil,65.7462,4.87,0.781,K0III-IV,1.077,43.117698,16.194066,46.916563,Xi,46,And,1,6397,,42.42286549,
190,6429,8335,393,,43    Cet,,137.3626,6.5,0.811,K0III:,1.079,128.537627,48.429688,-1.07805,,43,Cet,1,6415,,41.26672463,
191,6514,8374,395,,47    And,,63.857,5.6,1.574,A1m,0.276,47.18535,18.036484,39.063529,,47,And,1,6500,,20.43619321,
192,6537,8512,402,,45The Cet,,34.8918,3.6,0.886,K0III,1.065,32.241501,12.380133,-4.96651,The,45,Cet,1,6523,,38.51234824,
193,6539,8511,401,,44    Cet,,67.5219,6.21,2.063,F0V,0.235,62.418139,23.973304,-9.405894,,44,Cet,1,6526,,13.02566786,AV
194,6643,8574,,,,Bélénos,44.5633,7.12,3.875,F8,0.577,36.464195,14.218374,21.309341,,,Psc,1,6629,,2.454708916,
195,6670,8705,412,,46    Cet,,88.1834,4.9,0.173,K2III,1.231,79.449924,31.144316,-22.226489,,46,Cet,1,6656,,74.26770437,
196,6686,8538,403,,37Del Cas,Ruchbah,30.4785,2.66,0.24,A5Vv SB,0.16,14.082378,5.53413,26.457567,Del,37,Cas,1,6672,,69.82324041,Del
197,6692,8491,399,,36Psi Cas,,59.8086,4.72,0.836,K0III,1.047,20.730917,8.159197,55.504166,Psi,36,Cas,1,6678,,40.3273793,
198,6706,8723,413,,93Rho Psc,,25.2143,5.35,3.342,F2V:var,0.395,22.148856,8.753076,8.280622,Rho,93,Psc,1,6692,,4.010513661,
199,6732,8763,414,,94    Psc,,85.5432,5.5,0.839,K1III,1.106,75.054884,29.828005,28.189168,,94,Psc,1,6718,,40.21610443,
200,6748,8829,421,,47    Cet,,37.4672,5.51,2.642,F0V,0.321,33.908607,13.504058,-8.464309,,47,Cet,1,6734,,7.64187624,
201,6813,8799,417,,48Ome And,,28.6205,4.83,2.547,F5IV,0.421,18.641784,7.499275,20.380957,Ome,48,And,1,6799,,8.340651974,
202,6867,9053,429,,Gam Phe,,71.6332,3.41,-0.866,K5II-III,1.542,48.291055,19.600485,-49.144111,Gam,,Phe,1,6853,,193.3748545,Gam
203,6960,9132,433,,48    Cet,,71.3776,5.11,0.842,A0V,0.028,61.345007,25.285292,-26.30983,,48,Cet,1,6946,,40.10513661,
204,6981,9100,432,,97    Psc,,146.1988,6.01,0.185,A4IV,0.162,128.22528,53.034701,46.040174,,97,Psc,1,6967,,73.45138682,VX
205,6999,9057,430,,49    And,,90.1713,5.27,0.495,K0III,0.999,56.797277,23.555739,65.954848,,49,And,1,6985,,55.20774393,
206,7007,9138,434,,98Mu  Psc,,93.1966,4.84,-0.007,K4III,1.372,85.579481,35.529252,9.974354,Mu,98,Psc,1,6993,,87.65970403,
207,7078,9021,427,,38    Cas,,28.9771,5.82,3.51,F6V,0.489,9.019863,3.792957,27.275089,,38,Cas,1,7064,,3.435579479,
208,7083,9362,440,,Del Phe,,43.573,3.93,0.734,K0III-IV,0.972,26.31178,11.067445,-32.92116,Del,,Phe,1,7068,,44.29961991,
209,7097,9270,437,,99Eta Psc,Alpherg,107.1811,3.62,-1.531,G8III,0.974,95.233975,40.171366,28.364911,Eta,99,Psc,1,7083,,356.7795883,
210,7294,9408,442,,39Chi Cas,,63.8162,4.68,0.655,K0III,0.991,29.942244,13.008585,54.833867,Chi,39,Cas,1,7280,,47.64309868,
211,7345,9672,451,,49    Cet,,59.3824,5.62,1.752,A1V,0.066,52.36884,22.941901,-16.045336,,49,Cet,1,7331,,17.34602628,
212,7436,9766,455,,101    Psc,,476.1905,6.23,-2.159,B9.5III,-0.036,421.041068,186.962385,120.526932,,101,Psc,1,7422,,636.2092806,
213,7450,9856,459,,50    Cet,,167.5042,5.41,-0.71,K1III,1.226,147.533468,65.672875,-44.482337,,50,Cet,1,7436,,167.4942876,
214,7463,9906,462,,Tau Scl,,69.3481,5.69,1.485,F2V,0.335,54.90106,24.484247,-34.576877,Tau,,Scl,1,7449,,22.1819642,
215,7513,9826,458,Gl 61,50Ups And,Titawin,13.4916,4.1,3.45,F8V,0.536,9.229933,4.147969,8.92295,Ups,50,And,1,7499,,3.630780548,
216,7535,9919,463,,102Pi  Psc,,35.0877,5.54,2.814,F0V,0.347,31.26994,14.102269,7.3799,Pi,102,Psc,1,7521,,6.522288425,
217,7588,10144,472,,Alp Eri,Achernar,42.7533,0.45,-2.705,B3Vp,-0.158,21.065573,9.568417,-35.951967,Alp,,Eri,1,7574,,1051.961874,Alp
218,7607,9927,464,,51    And,Nembus,54.3183,3.59,-0.085,K3III,1.275,32.669331,14.886999,40.762548,,51,And,1,7593,,94.18895965,
219,7650,9774,456,,40    Cas,,140.4494,5.28,-0.458,G8II-IIIvar,0.972,37.242407,17.073572,134.34105,,40,Cas,1,7635,,132.8005886,
220,7719,10072,469,,52Chi And,,76.746,5.01,0.585,G8III...,0.883,49.772829,23.037829,53.683165,Chi,52,And,1,7703,,50.81594426,
221,7740,10164,475,,105    Psc,,120.1923,5.98,0.581,K2III,1.119,104.564097,48.581576,33.9471,,105,Psc,1,7725,,51.0035024,
222,7751,10360,486,Gl 66B,,p Eridani,7.8223,5.76,6.293,K0V,0.88,3.945945,1.835674,-6.500103,,,Eri,2,118084,Gl 66,0.264728074,
223,7818,10205,477,,53Tau And,,218.3406,4.96,-1.736,B8III,-0.068,150.121031,70.465886,142.023934,Tau,53,And,1,7803,,430.9233228,
224,7879,10859,516,,Tau1Hyi,,120.7729,6.33,0.92,G6/G8III,0.947,20.550182,9.731347,-118.613189,Tau-1,,Hyi,1,7864,,37.32501578,
225,7884,10380,489,,106Nu  Psc,,111.3586,4.45,-0.784,K3III,1.347,100.168039,47.473101,10.649285,Nu,106,Psc,1,7869,,179.3081377,
226,7955,10537,497,,Pi  Scl,,65.8762,5.25,1.156,K1II/III,1.044,50.228449,23.996286,-35.227357,Pi,,Scl,1,7940,,30.03308879,
227,7965,10221,478,,43    Cas,,119.1895,5.57,0.189,A0p SiSr,-0.049,40.19611,19.246268,110.544116,,43,Cas,1,7950,,73.18127977,V557
228,7981,10476,493,Gl 68,107    Psc,,7.5324,5.24,5.855,K1V,0.836,6.370804,3.055661,2.60927,,107,Psc,1,7966,,0.396278034,
229,8016,10250,480,,42    Cas,,85.1064,5.18,0.53,B9V,-0.022,25.437151,12.259994,80.285443,,42,Cas,1,8001,,53.45643594,
230,8046,10425,491,,44    Cas,,320.5128,5.78,-1.749,B8IIIn,-0.01,141.831666,68.662794,279.101173,,44,Cas,1,8031,,436.1139714,
231,8068,10516,496,,Phi Per,,220.2643,4.01,-2.705,B2Vpe,-0.098,125.512408,60.986585,170.421939,Phi,,Per,1,8053,,1051.961874,Phi
232,8102,10700,509,Gl 71,52Tau Cet,,3.6502,3.49,5.678,G8V,0.727,3.154083,1.539508,-1.00226,Tau,52,Cet,1,8087,,0.466444525,
233,8159,10697,508,,109    Psc,,32.5733,6.27,3.706,G5IV,0.72,27.441525,13.522305,11.184998,,109,Psc,1,8144,,2.868137713,
234,8198,10761,510,,110Omi Psc,Torcular,85.6898,4.26,-0.405,K0III,0.942,75.808974,37.546943,13.637807,Omi,110,Psc,1,8183,,126.4736347,
235,8209,10830,514,,Eps Scl,,28.1136,5.29,3.045,F2IV,0.395,22.810411,11.328887,-11.904768,Eps,,Scl,1,8194,,5.272298614,
236,8366,11604,550,,Tau2Hyi,,61.8429,6.05,2.094,F0III,0.338,9.406165,4.781006,-60.93639,Tau-2,,Hyi,1,8351,,12.65901749,
237,8387,10982,522,,4    Ari,,84.3882,5.86,1.229,B9.5V,-0.039,71.892913,36.703322,24.610134,,4,Ari,1,8372,,28.08018728,
238,8497,11171,531,GJ 9061A,53Chi Cet,,23.1857,4.66,2.834,F3III,0.333,20.228295,10.483677,-4.299405,Chi,53,Cet,1,8481,GJ 9061,6.403243245,
239,8544,11154,530,,1    Ari,,179.5332,5.83,-0.441,K1III+...,0.743,147.315872,76.804535,68.053486,,1,Ari,1,8527,,130.737447,
240,8645,11353,539,,55Zet Cet,Baten Kaitos,72.0461,3.74,-0.548,K2III,1.136,62.65906,33.12747,-12.925362,Zet,55,Cet,1,8628,,144.2779623,
241,8704,11241,533,,1    Per,,396.8254,5.53,-2.463,B1.5V,-0.175,200.233729,106.453463,325.644731,,1,Per,1,8687,,841.7827077,V436
242,8714,11291,536,,2    Per,,147.929,5.7,-0.15,B9p...,-0.067,82.534437,43.956512,114.625073,,2,Per,1,8696,,100,
243,8796,11443,544,Gl 78.1,2Alp Tri,Mothallah,19.4175,3.42,1.979,F6IV,0.488,14.872602,7.99818,9.584806,Alp,2,Tri,1,8777,,14.07343138,Alp
244,8814,11428,543,,55    And,,193.4236,5.42,-1.013,K1III,1.311,129.029325,69.539836,126.207405,,55,And,1,8795,,221.4114112,
245,8832,11502,546,,5Gam2Ari,Mesarthim,50.3018,3.88,0.372,A1p Si,-0.047,41.769649,22.568336,16.620371,Gam-2,5,Ari,1,8813,,61.83010728,Gam
246,8833,11559,549,,111Xi  Psc,,54.9149,4.61,0.912,K0III SB,0.928,48.236339,26.069281,3.053521,Xi,111,Psc,1,8814,,37.60105237,
247,8837,11695,555,,Psi Phe,,104.8218,4.39,-0.712,M4III SB,1.597,63.693781,34.455513,-75.786103,Psi,,Phe,1,8818,,167.8031078,Psi
248,8882,11753,558,,Phi Phe,,94.0734,5.12,0.253,A3V,-0.06,60.903095,33.194145,-63.551448,Phi,,Phe,1,8863,,68.99220098,
249,8886,11415,542,,45Eps Cas,Segin,126.2626,3.35,-2.156,B2pvar,-0.15,49.169644,26.806887,113.163436,Eps,45,Cas,1,8867,,634.4537958,
250,8903,11636,553,Gl 80,6Bet Ari,Sheratan,17.9856,2.64,1.365,A5V...,0.165,14.752622,8.063457,6.389157,Bet,6,Ari,1,8884,,24.77422058,
251,8928,11977,570,,Eta2Hyi,,67.0691,4.68,0.547,G5III,0.931,22.365936,12.262188,-62.029417,Eta-2,,Hyi,1,8909,,52.62595621,
252,8991,12363,593,,Sig Hyi,,40.6174,6.15,3.106,F5/F6IV/V,0.448,7.177237,3.971961,-39.780502,Sig,,Hyi,1,8972,,4.984252094,
253,8993,11763,559,,7    Ari,,170.9402,5.76,-0.404,K1III,1.185,137.0765,75.866022,68.373787,,7,Ari,1,8974,,126.3572019,RR
254,9007,11937,566,Gl 81A,Chi Eri,,17.8508,3.69,2.432,G5IV,0.844,9.696827,5.372709,-13.991232,Chi,,Eri,1,8989,Gl  81,9.272567426,
255,9009,11529,548,,46Ome Cas,,215.0538,4.97,-1.693,B8III,-0.084,68.369027,37.897739,200.343411,Ome,46,Cas,1,8990,,414.1903726,
256,9021,11749,557,,56    And,,96.9932,5.69,0.756,G8III...,1.06,67.499796,37.475858,58.712186,,56,And,1,9002,,43.41102097,
257,9061,11930,565,,56    Cet,,108.2251,4.92,-0.252,K3III,1.434,87.291762,48.720739,-41.462783,,56,Cet,1,9042,,109.8499845,
258,9110,11909,563,,8Iot Ari,,159.4896,5.09,-0.924,K1p...,0.921,132.365839,74.39489,48.801672,Iot,8,Ari,1,9091,,203.98583,
259,9153,11973,569,,9Lam Ari,,39.4945,4.79,1.807,F0V,0.29,31.505782,17.812162,15.809093,Lam,9,Ari,1,9135,,16.48921573,
260,9222,11949,568,,3    Per,,75.0188,5.7,1.324,K0IV,1.005,42.601126,24.239773,56.792581,,3,Per,1,9203,,25.72764295,
261,9236,12311,591,Gl 83,Alp Hyi,,22.0119,2.86,1.147,F0V,0.29,9.103629,5.191033,-19.357346,Alp,,Hyi,1,9217,,30.28307694,
262,9326,12255,583,,57    Cet,,180.5054,5.43,-0.852,M0/M1III,1.64,146.194756,84.210066,-64.170938,,57,Cet,1,9307,,190.8973941,
263,9347,12274,585,,59Ups Cet,,89.7666,3.99,-0.776,K5/M0III,1.554,72.537969,41.881981,-32.283342,Ups,59,Cet,1,9328,,177.991802,
264,9353,12235,582,,112    Psc,,33.5008,5.89,3.265,G2IV,0.61,28.958891,16.745153,1.809933,,112,Psc,1,9334,,4.305266105,
265,9440,12438,594,,Pi  For,,90.2527,5.34,0.563,G8III,0.883,67.475079,39.44718,-45.128954,Pi,,For,1,9420,,51.85611777,
266,9459,12524,602,,Chi Phe,,115.0748,5.15,-0.155,K5III,1.471,70.51357,41.414029,-80.962092,Chi,,Phe,1,9439,,100.461579,
267,9480,12111,575,,48    Cas,,35.2609,4.49,1.754,A3IV,0.164,9.93903,5.852056,33.32112,,48,Cas,1,9460,,17.31410313,
268,9487,12446,595,,113Alp Psc,Alrescha,46.1681,3.82,0.498,A2,0.024,39.728779,23.413015,2.226137,Alp,113,Psc,1,9467,,55.05540985,Alp
269,9505,12303,590,,4    Per,,223.2143,4.99,-1.754,B8III,-0.071,111.632689,65.954843,181.694021,,4,Per,1,9485,,438.126982,
270,9564,12279,586,,52    Cas,,83.8926,6,1.381,A1Vn,0.029,30.59206,18.177708,75.971229,,52,Cas,1,9544,,24.41181106,
271,9570,12471,599,,3Eps Tri,,120.048,5.5,0.103,A2V,0.029,86.25359,51.298133,65.881321,Eps,3,Tri,1,9550,,79.21364542,
272,9573,12301,589,,53    Cas,,537.6344,5.59,-3.062,B8Ib,0.325,199.714593,118.82138,484.815549,,53,Cas,1,9553,,1461.503972,
273,9589,12573,607,,60    Cet,,86.1326,5.42,0.744,A5III,0.146,73.985486,44.101649,0.193184,,60,Cet,1,9568,,43.89347855,
274,9598,12216,580,,50    Cas,,48.1696,3.95,0.536,A2V,-0.002,12.488444,7.46198,45.920103,,50,Cas,1,9577,,53.16183951,
275,9621,12558,605,,10    Ari,,48.7092,5.64,2.202,F8IV,0.537,37.580936,22.504141,21.303451,,10,Ari,1,9600,,11.46040591,
276,9631,12641,610,,61    Cet,,110.9878,5.96,0.734,G5V...,0.851,95.182756,57.08019,-0.659098,,61,Cet,1,9609,,44.29961991,
277,9640,12533,603,,57Gam1And,Almach,120.4819,2.1,-3.305,B8V,1.37,76.368059,45.840864,81.131974,Gam-1,57,And,1,9618,,1828.100216,
278,9677,12767,612,,Nu  For,,113.7656,4.68,-0.6,B9.5p (Si),-0.156,84.934027,51.281306,-55.669463,Nu,,For,1,9655,,151.3561248,Nu
279,9727,12230,581,,47    Cas,,33.1565,5.27,2.667,F0Vn,0.345,6.238652,3.790315,32.342708,,47,Cas,1,9706,,7.467925899,
280,9763,12339,592,,49    Cas,,122.6994,5.22,-0.224,G8III,0.954,25.137365,15.332746,119.114073,,49,Cas,1,9741,,107.0532854,
281,9836,12869,613,,12Kap Ari,,55.6793,5.03,1.302,A2m,0.121,43.747169,26.956985,21.440676,Kap,12,Ari,1,9814,,26.25427319,
282,9859,12885,615,,11    Ari,,268.8172,6.01,-1.137,B9IV-Vn,-0.03,206.068346,127.295972,116.594236,,11,Ari,1,9837,,248.1989844,
283,9884,12929,617,Gl 84.3,13Alp Ari,Hamal,20.1776,2.01,0.486,K2III,1.151,15.731986,9.751722,8.03361,Alp,13,Ari,1,9861,,55.66727982,
284,9977,13041,620,,58    And,,58.6854,4.78,0.937,A5IV-V,0.12,39.240709,24.636572,36.016533,,58,And,1,9954,,36.74514792,
285,10053,13174,623,,14    Ari,,88.4956,4.98,0.245,F2III,0.339,67.224647,42.588967,38.710457,,14,Ari,1,10030,,69.50243176,
286,10064,13161,622,,4Bet Tri,,38.8954,3,0.051,A5III,0.14,26.909766,17.068198,22.302471,Bet,4,Tri,1,10041,,83.0998041,
287,10155,13325,631,,15    Ari,,171.2329,5.68,-0.488,M3III,1.641,135.89537,87.098165,57.159847,,15,Ari,1,10133,,136.5211695,AV
288,10176,13294,628,,59    And,,139.6648,6.09,0.365,B9V,-0.054,91.265902,58.636931,87.968768,,59,And,1,10153,,62.23002852,
289,10180,13295,629,,59    And,,100000,6.82,-13.18,A1Vn,0.081,65340.34297,41985.79713,62990.73302,,59,And,1,10157,,16292960.33,
290,10203,13363,633,,16    Ari,,235.2941,6.01,-0.848,K4III,1.365,177.858548,114.623009,102.913245,,16,Ari,1,10180,,190.195396,
291,10212,13421,635,,64    Cet,,40.7166,5.64,2.591,G0IV,0.569,33.828352,21.832511,6.067329,,64,Cet,1,10189,,8.009400305,
292,10220,13372,634,,5    Tri,,108.2251,6.24,1.068,A1m,0.112,77.495822,50.046586,56.59002,,5,Tri,1,10197,,32.56866822,
293,10227,13267,627,,5    Per,,100000,6.38,-13.62,B5Ia,0.298,44947.1,29046.03407,84475.35763,,5,Per,1,10204,,24434305.53,
294,10234,13468,639,,63    Cet,,119.0476,5.94,0.561,G9III:,0.967,99.905021,64.629756,-3.792195,,63,Cet,1,10211,,51.9517283,
295,10280,13480,642,,6    Tri,,89.1266,4.94,0.19,F5V comp SB,0.77,64.466842,42.013918,44.970869,,6,Tri,1,10256,,73.11390835,TZ
296,10305,13612,650,Gl 87.1A,66    Cet,,39.6983,5.65,2.656,F8V,0.546,33.189816,21.717227,-1.657986,,66,Cet,1,10281,Gl  87.1,7.543970822,
297,10306,13555,646,GJ 1043,17Eta Ari,,28.8684,5.23,2.928,F5V,0.457,22.519531,14.736568,10.444706,Eta,17,Ari,1,10282,,5.87218866,
298,10320,13709,652,Gl 89,Mu  For,,98.2318,5.27,0.309,A0V,-0.013,70.638004,46.271701,-50.186714,Mu,,For,1,10296,,65.5239394,
299,10324,13611,649,,65Xi 1Cet,,117.5088,4.36,-0.99,G8II:,0.878,97.101875,63.662733,18.071856,Xi-1,65,Cet,1,10300,,216.7704105,
300,10328,13596,648,,19    Ari,,146.8429,5.72,-0.114,M0III,1.551,118.443118,77.695424,38.698147,,19,Ari,1,10304,,96.738645,
301,10340,13520,643,,60    And,,162.6016,4.84,-1.216,K4III,1.476,97.371981,63.974858,113.424253,,60,And,1,10316,,266.9316064,
302,10418,14141,667,,Pi 1Hyi,,238.0952,5.57,-1.314,M1III,1.556,74.832739,49.644594,-220.510568,Pi-1,,Hyi,1,10394,,292.1460374,
303,10438,13474,640,,55    Cas,,218.8184,6.05,-0.65,B9V+...,0.641,72.586227,48.264939,200.706703,,55,Cas,1,10414,,158.4893192,
304,10513,14287,678,,Pi 2Hyi,,149.7006,5.67,-0.206,K2III,1.306,47.072649,31.594872,-138.550514,Pi-2,,Hyi,1,10489,,105.2931213,
305,10535,13872,657,,21    Ari,,51.0725,5.57,2.029,F6V,0.52,38.392625,25.826248,21.618772,,21,Ari,1,10510,,13.44002263,
306,10540,13871,656,,20    Ari,,42.1053,5.79,2.668,F6IV-V,0.439,31.453504,21.169262,18.314347,,20,Ari,1,10517,,7.461050852,
307,10559,13869,655,,7    Tri,,86.0585,5.25,0.576,A0V,-0.004,59.601842,40.178525,47.321987,,7,Tri,1,10535,,51.23892387,
308,10602,14228,674,,Phi Eri,,47.1254,3.56,0.194,B8IV-V,-0.12,24.277871,16.454316,-36.88702,Phi,,Eri,1,10578,,72.84504233,
309,10642,14129,666,,67    Cet,,102.0408,5.51,0.466,G8III,0.962,83.820612,57.062896,-11.413527,,67,Cet,1,10618,,56.70221182,
310,10644,13974,660,Gl 92,8Del Tri,Deltoton,10.784,4.84,4.676,G0V,0.607,7.36921,5.020051,6.065246,Del,8,Tri,1,10620,,1.173815932,
311,10670,14055,664,,9Gam Tri,,34.4353,4.03,1.345,A1Vnn,0.019,23.617959,16.128369,19.179839,Gam,9,Tri,1,10645,,25.23480772,
312,10718,13982,661,,8    Per,,125.9446,5.75,0.249,K3III,1.175,55.15671,37.907493,106.690245,,8,Per,1,10692,,69.24684643,
313,10729,13994,662,,7    Per,,251.2563,5.99,-1.011,G7III,1.039,111.181677,76.467643,211.945779,,7,Per,1,10703,,221.0039317,
314,10732,14191,669,,22The Ari,,137.1742,5.58,-0.106,A1Vn,0.011,106.257697,73.114668,46.69393,The,22,Ari,1,10706,,96.02846792,
315,10793,14252,675,,10    Tri,,115.4734,5.29,-0.022,A2V,0.037,83.280388,57.746692,55.351685,,10,Tri,1,10766,,88.87917199,
316,10819,14212,670,,62    And,,75.358,5.31,0.924,A1V,0.006,41.890805,29.136541,55.452774,,62,And,1,10793,,37.18775833,
317,10826,14386,681,,68Omi Cet,Mira,91.659,6.47,1.659,M5e-M9e,0.966,75.131148,52.288786,-4.761374,Omi,68,Cet,1,10800,,18.89731054,Omi
318,10944,14392,682,,63    And,,120.3369,5.57,0.168,B9p Si,-0.089,62.974654,44.493783,92.387561,,63,And,1,10918,,74.61050852,PZ
319,11001,15008,705,Gl 97.1,Del Hyi,,42.8266,4.08,0.921,A3V,0.034,12.697968,9.036411,-39.890188,Del,,Hyi,1,10975,,37.290654,
320,11021,14652,689,,69    Cet,,330.033,5.29,-2.303,M2III,1.648,268.725746,191.580781,2.279138,,69,Cet,1,10995,,726.4404186,
321,11046,14690,691,,70    Cet,,80.1282,5.42,0.901,F0Vn,0.335,65.184008,46.58402,-1.23742,,70,Cet,1,11020,,37.98393902,
322,11060,14489,685,,9    Per,,100000,5.16,-14.84,A2Ia,0.369,45655.53938,32673.27372,82752.81797,,9,Per,1,11034,,75162289.4,V474
323,11072,14802,695,Gl 97,Kap For,,21.9635,5.19,3.481,G2V,0.608,16.330638,11.706947,-8.869059,Kap,,For,1,11046,,3.528580258,
324,11095,15248,715,,Kap Hyi,,97.2763,5.99,1.05,K0III,1.088,22.238448,15.990505,-93.340624,Kap,,Hyi,1,11069,,33.11311215,
325,11220,14770,694,,64    And,,122.399,5.19,-0.249,G8III,0.979,63.558061,46.353822,93.771972,,64,And,1,11193,,109.5468767,
326,11249,14951,702,,24Xi  Ari,,267.3797,5.48,-1.656,B7IV,-0.098,212.063638,155.232137,49.233324,Xi,24,Ari,1,11222,,400.3132822,
327,11258,15233,714,,Lam Hor,,49.3827,5.36,1.892,F2III,0.395,19.73056,14.453615,-42.900518,Lam,,Hor,1,11231,,15.24754768,
328,11261,15004,704,,71    Cet,,273.9726,6.34,-0.849,A0III,-0.011,220.702737,161.786192,-13.288129,,71,Cet,1,11234,,190.3706532,FR
329,11279,14818,696,,10    Per,,100000,6.25,-13.75,B2Ia,0.249,44343.7169,32593.70472,83494.22197,,10,Per,1,11252,,27542287.03,V554
330,11313,14872,699,,65    And,,113.2503,4.73,-0.54,K4III,1.532,58.248225,42.953597,87.10771,,65,And,1,11286,,143.2187899,
331,11345,15130,708,,72Rho Cet,,139.8601,4.88,-0.848,A0V,-0.027,109.868541,81.261421,-29.771764,Rho,72,Cet,1,11318,,190.195396,
332,11407,15371,721,,Kap Eri,,155.7632,4.24,-1.722,B5IV,-0.136,83.993856,62.712836,-115.214518,Kap,,Eri,1,11380,,425.4024629,
333,11432,15176,712,,11    Tri,,85.2515,5.55,0.896,K1III:,1.114,57.965834,43.467764,44.925206,,11,Tri,1,11405,,38.15926491,
334,11465,15138,709,,66    And,,56.5291,6.16,2.399,F4V,0.435,28.686811,21.590183,43.663097,,66,And,1,11438,,9.558725719,
335,11477,15427,724,,Phi For,,46.5983,5.13,1.788,A2/A3V,0.089,30.918372,23.304669,-25.929985,Phi,,For,1,11449,,16.78031078,
336,11484,15318,718,,73Xi 2Cet,,59.2066,4.3,0.438,B9III,-0.053,46.745585,35.276211,8.71048,Xi-2,73,Cet,1,11457,,58.1835211,
337,11486,15257,717,,12    Tri,,49.8256,5.29,1.803,F0III,0.311,34.556488,26.079526,24.663244,,12,Tri,1,11459,,16.55007629,
338,11548,15335,720,Gl 99.1,13    Tri,,31.407,5.89,3.405,G0V,0.591,21.679567,16.456917,15.671278,,13,Tri,1,11521,,3.784425847,
339,11569,15089,707,,Iot Cas,,40.7332,4.46,1.41,A5p Sr,0.153,12.456271,9.477611,37.605991,Iot,,Cas,1,11542,,23.76840287,Iot
340,11678,15550,729,,26    Ari,,66.0502,6.14,2.041,A9V,0.247,49.180351,37.956183,22.433736,,26,Ari,1,11651,,13.29229588,UU
341,11698,15596,731,,27    Ari,,88.4956,6.21,1.475,G5III-IV,0.908,66.678943,51.584921,26.910941,,27,Ari,1,11670,,22.38721139,
342,11757,16522,776,,Mu  Hyi,,87.0322,5.27,0.572,G4III,0.981,12.971865,10.105208,-85.464589,Mu,,Hyi,1,11729,,51.42804319,
343,11767,8890,424,,1Alp UMi,Polaris,132.626,1.97,-3.643,F7:Ib-IIv SB,0.636,1.3431,1.047629,132.614909,Alp,1,UMi,1,11734,,2495.743795,Alp
344,11783,15798,740,,76Sig Cet,,26.6951,4.74,2.608,F5V,0.454,20.289578,15.864382,-7.019183,Sig,76,Cet,1,11755,,7.884969177,
345,11784,15656,736,,14    Tri,,132.8021,5.15,-0.466,K5III,1.472,84.474984,66.060156,78.334826,,14,Tri,1,11756,,133.7827134,
346,11791,15779,739,,75    Cet,,81.4332,5.36,0.806,G3III:,1.004,64.125378,50.171023,-1.470794,,75,Cet,1,11763,,41.45720318,
347,11843,15814,741,GJ 3161,29    Ari,,29.9401,6,3.619,F8V,0.572,22.715311,17.891618,7.766529,,29,Ari,1,11814,,3.10742031,
348,11867,15975,744,,Lam1For,,111.8568,5.91,0.667,K0/K1III,1.064,72.234228,57.004747,-63.597522,Lam-1,,For,1,11838,,47.11942694,
349,11918,16046,749,,Ome For,,148.368,4.96,-0.897,B9V,-0.05,102.355734,81.304512,-70.185255,Ome,,For,1,11888,,198.9756811,
350,12002,16074,752,,77    Cet,,140.647,5.74,-0.001,K4III,1.393,108.768331,87.070085,-19.232582,,77,Cet,1,11971,,87.17661466,
351,12086,16058,750,,15    Tri,,193.7984,5.38,-1.057,M3III,1.652,123.937506,100.165948,110.290809,,15,Tri,1,12055,,230.5685137,
